Order ID,Order Date,Customer ID,Ship Date,Ship Mode,Segment
CA-2016-138520,04-08-2016,JL-15505,4/13/2016,Standard Class,Consumer
CA-2016-138520,04-08-2016,JL-15505,4/13/2016,Standard Class,Consumer
CA-2016-138520,04-08-2016,JL-15505,4/13/2016,Standard Class,Consumer
CA-2016-130001,4/23/2016,HK-14890,4/28/2016,Standard Class,Corporate
CA-2017-155698,03-08-2017,VB-21745,03-11-2017,First Class,Corporate
CA-2017-155698,03-08-2017,VB-21745,03-11-2017,First Class,Corporate
CA-2017-144904,9/25/2017,KW-16435,10-01-2017,Standard Class,Consumer
CA-2017-144904,9/25/2017,KW-16435,10-01-2017,Standard Class,Consumer
CA-2017-144904,9/25/2017,KW-16435,10-01-2017,Standard Class,Consumer
CA-2017-144904,9/25/2017,KW-16435,10-01-2017,Standard Class,Consumer
CA-2014-123344,9/24/2014,JD-16060,9/29/2014,Standard Class,Consumer
CA-2016-155516,10/21/2016,MK-17905,10/21/2016,Same Day,Corporate
CA-2016-155516,10/21/2016,MK-17905,10/21/2016,Same Day,Corporate
CA-2016-155516,10/21/2016,MK-17905,10/21/2016,Same Day,Corporate
CA-2016-155516,10/21/2016,MK-17905,10/21/2016,Same Day,Corporate
CA-2017-104745,5/29/2017,GT-14755,06-04-2017,Standard Class,Consumer
CA-2017-104745,5/29/2017,GT-14755,06-04-2017,Standard Class,Consumer
US-2014-119137,7/23/2014,AG-10900,7/27/2014,Standard Class,Consumer
US-2014-119137,7/23/2014,AG-10900,7/27/2014,Standard Class,Consumer
US-2014-119137,7/23/2014,AG-10900,7/27/2014,Standard Class,Consumer
US-2014-119137,7/23/2014,AG-10900,7/27/2014,Standard Class,Consumer
US-2016-134656,9/28/2016,MM-18280,10-01-2016,First Class,Corporate
US-2017-134481,8/27/2017,AR-10405,09-01-2017,Standard Class,Corporate
CA-2015-130792,4/28/2015,RA-19915,05-05-2015,Standard Class,Consumer
CA-2015-130792,4/28/2015,RA-19915,05-05-2015,Standard Class,Consumer
CA-2015-130792,4/28/2015,RA-19915,05-05-2015,Standard Class,Consumer
CA-2016-134775,10/28/2016,AS-10285,10/29/2016,First Class,Corporate
CA-2016-134775,10/28/2016,AS-10285,10/29/2016,First Class,Corporate
CA-2015-125395,6/26/2015,LA-16780,6/29/2015,Second Class,Corporate
US-2015-168935,11/27/2015,DO-13435,12-02-2015,Standard Class,Consumer
US-2015-168935,11/27/2015,DO-13435,12-02-2015,Standard Class,Consumer
CA-2015-122756,12-03-2015,DK-13225,12-07-2015,Standard Class,Corporate
CA-2015-122756,12-03-2015,DK-13225,12-07-2015,Standard Class,Corporate
CA-2014-115973,11/24/2014,NG-18430,11/26/2014,First Class,Consumer
CA-2017-101798,12-11-2017,MV-18190,12/15/2017,Standard Class,Consumer
CA-2017-101798,12-11-2017,MV-18190,12/15/2017,Standard Class,Consumer
US-2014-135972,9/21/2014,JG-15115,9/23/2014,Second Class,Consumer
US-2014-135972,9/21/2014,JG-15115,9/23/2014,Second Class,Consumer
US-2014-134971,06-07-2014,BP-11095,06-10-2014,Second Class,Corporate
CA-2017-102946,6/30/2017,VP-21730,07-05-2017,Standard Class,Home Office
CA-2017-165603,10/17/2017,SS-20140,10/19/2017,Second Class,Corporate
CA-2017-165603,10/17/2017,SS-20140,10/19/2017,Second Class,Corporate
CA-2015-122259,10/31/2015,HP-14815,11-04-2015,Standard Class,Home Office
CA-2016-108987,09-08-2016,AG-10675,09-10-2016,Second Class,Consumer
CA-2016-108987,09-08-2016,AG-10675,09-10-2016,Second Class,Consumer
CA-2016-108987,09-08-2016,AG-10675,09-10-2016,Second Class,Consumer
CA-2016-108987,09-08-2016,AG-10675,09-10-2016,Second Class,Consumer
CA-2014-113166,12/24/2014,LF-17185,12/26/2014,First Class,Consumer
CA-2014-155208,4/16/2014,SP-20650,4/20/2014,Standard Class,Corporate
CA-2017-117933,12/24/2017,RF-19840,12/29/2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-117457,12-08-2017,KH-16510,12-12-2017,Standard Class,Consumer
CA-2017-142636,11-03-2017,KC-16675,11-07-2017,Standard Class,Corporate
CA-2017-142636,11-03-2017,KC-16675,11-07-2017,Standard Class,Corporate
CA-2017-122105,6/24/2017,CJ-12010,6/28/2017,Standard Class,Consumer
CA-2016-148796,4/14/2016,PB-19150,4/18/2016,Standard Class,Consumer
CA-2017-154816,11-06-2017,VB-21745,11-10-2017,Standard Class,Corporate
CA-2017-110478,03-04-2017,SP-20860,03-09-2017,Standard Class,Corporate
CA-2017-110478,03-04-2017,SP-20860,03-09-2017,Standard Class,Corporate
CA-2014-142048,6/22/2014,JE-15745,6/25/2014,First Class,Consumer
CA-2017-125388,10/19/2017,MP-17965,10/23/2017,Standard Class,Corporate
CA-2017-125388,10/19/2017,MP-17965,10/23/2017,Standard Class,Corporate
CA-2017-155705,8/21/2017,NF-18385,8/23/2017,Second Class,Consumer
CA-2017-149160,11/23/2017,JM-15265,11/26/2017,Second Class,Corporate
CA-2017-149160,11/23/2017,JM-15265,11/26/2017,Second Class,Corporate
CA-2014-101476,09-12-2014,SD-20485,9/13/2014,First Class,Home Office
CA-2017-152275,10-01-2017,KH-16630,10-08-2017,Standard Class,Corporate
US-2016-123750,4/15/2016,RB-19795,4/21/2016,Standard Class,Home Office
US-2016-123750,4/15/2016,RB-19795,4/21/2016,Standard Class,Home Office
US-2016-123750,4/15/2016,RB-19795,4/21/2016,Standard Class,Home Office
US-2016-123750,4/15/2016,RB-19795,4/21/2016,Standard Class,Home Office
CA-2016-127369,06-06-2016,DB-13060,06-07-2016,First Class,Consumer
US-2014-150574,12/19/2014,MK-18160,12/25/2014,Standard Class,Consumer
US-2014-150574,12/19/2014,MK-18160,12/25/2014,Standard Class,Consumer
CA-2016-147375,06-12-2016,PO-19180,6/14/2016,Second Class,Home Office
CA-2016-147375,06-12-2016,PO-19180,6/14/2016,Second Class,Home Office
CA-2017-130043,9/15/2017,BB-11545,9/19/2017,Standard Class,Corporate
CA-2017-157252,1/20/2017,CV-12805,1/23/2017,Second Class,Corporate
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2016-115756,09-05-2016,PK-19075,09-07-2016,Second Class,Consumer
CA-2017-154214,3/20/2017,TB-21595,3/25/2017,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2016-166674,04-01-2016,RB-19360,04-03-2016,Second Class,Consumer
CA-2017-147277,10/20/2017,EB-13705,10/24/2017,Standard Class,Corporate
CA-2017-147277,10/20/2017,EB-13705,10/24/2017,Standard Class,Corporate
CA-2016-100153,12/13/2016,KH-16630,12/17/2016,Standard Class,Corporate
US-2014-110674,02-12-2014,SC-20095,2/18/2014,Standard Class,Consumer
US-2016-157945,9/26/2016,NF-18385,10-01-2016,Standard Class,Consumer
US-2016-157945,9/26/2016,NF-18385,10-01-2016,Standard Class,Consumer
CA-2015-109638,12/15/2015,JH-15985,12/22/2015,Standard Class,Consumer
CA-2015-109638,12/15/2015,JH-15985,12/22/2015,Standard Class,Consumer
CA-2015-109638,12/15/2015,JH-15985,12/22/2015,Standard Class,Consumer
CA-2016-109869,4/22/2016,TN-21040,4/29/2016,Standard Class,Home Office
CA-2016-109869,4/22/2016,TN-21040,4/29/2016,Standard Class,Home Office
CA-2016-109869,4/22/2016,TN-21040,4/29/2016,Standard Class,Home Office
CA-2016-109869,4/22/2016,TN-21040,4/29/2016,Standard Class,Home Office
CA-2016-109869,4/22/2016,TN-21040,4/29/2016,Standard Class,Home Office
US-2015-101399,1/17/2015,JS-15940,1/24/2015,Standard Class,Home Office
CA-2017-154907,3/31/2017,DS-13180,04-04-2017,Standard Class,Corporate
US-2016-100419,12/16/2016,CC-12670,12/20/2016,Second Class,Consumer
CA-2015-154144,12/20/2015,MH-17785,12/24/2015,Standard Class,Corporate
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2014-144666,11-09-2014,JP-15520,11-11-2014,Second Class,Consumer
CA-2016-103891,07-12-2016,KH-16690,7/19/2016,Standard Class,Corporate
CA-2016-152632,10/27/2016,JE-15475,11-02-2016,Standard Class,Consumer
CA-2016-100790,6/26/2016,JG-15805,07-02-2016,Standard Class,Corporate
CA-2016-100790,6/26/2016,JG-15805,07-02-2016,Standard Class,Corporate
CA-2014-134677,10-06-2014,XP-21865,10-10-2014,Standard Class,Consumer
CA-2014-127691,7/22/2014,EM-14065,7/27/2014,Standard Class,Consumer
CA-2014-127691,7/22/2014,EM-14065,7/27/2014,Standard Class,Consumer
CA-2017-140963,06-10-2017,MT-18070,6/13/2017,First Class,Home Office
CA-2017-140963,06-10-2017,MT-18070,6/13/2017,First Class,Home Office
CA-2017-140963,06-10-2017,MT-18070,6/13/2017,First Class,Home Office
CA-2014-154627,10/29/2014,SA-20830,10/31/2014,First Class,Consumer
CA-2014-133753,06-09-2014,CW-11905,6/13/2014,Second Class,Home Office
CA-2014-133753,06-09-2014,CW-11905,6/13/2014,Second Class,Home Office
CA-2014-133753,06-09-2014,CW-11905,6/13/2014,Second Class,Home Office
CA-2014-113362,9/14/2014,AJ-10960,9/19/2014,Standard Class,Consumer
CA-2014-113362,9/14/2014,AJ-10960,9/19/2014,Standard Class,Consumer
CA-2016-169166,05-09-2016,SS-20590,5/14/2016,Standard Class,Consumer
US-2016-120929,3/18/2016,RO-19780,3/21/2016,Second Class,Consumer
CA-2015-134782,12/27/2015,MD-17350,12/31/2015,Standard Class,Consumer
CA-2016-126158,7/25/2016,SC-20095,7/31/2016,Standard Class,Consumer
CA-2016-126158,7/25/2016,SC-20095,7/31/2016,Standard Class,Consumer
CA-2016-126158,7/25/2016,SC-20095,7/31/2016,Standard Class,Consumer
CA-2016-126158,7/25/2016,SC-20095,7/31/2016,Standard Class,Consumer
US-2016-105578,5/30/2016,MY-17380,06-04-2016,Standard Class,Corporate
US-2016-105578,5/30/2016,MY-17380,06-04-2016,Standard Class,Corporate
US-2016-105578,5/30/2016,MY-17380,06-04-2016,Standard Class,Corporate
US-2016-105578,5/30/2016,MY-17380,06-04-2016,Standard Class,Corporate
US-2016-105578,5/30/2016,MY-17380,06-04-2016,Standard Class,Corporate
CA-2017-134978,11-12-2017,EB-13705,11/15/2017,Second Class,Corporate
CA-2015-145352,3/16/2015,CM-12385,3/22/2015,Standard Class,Consumer
CA-2015-145352,3/16/2015,CM-12385,3/22/2015,Standard Class,Consumer
CA-2015-145352,3/16/2015,CM-12385,3/22/2015,Standard Class,Consumer
CA-2015-145352,3/16/2015,CM-12385,3/22/2015,Standard Class,Consumer
CA-2017-135307,11/26/2017,LS-17245,11/27/2017,First Class,Consumer
CA-2017-135307,11/26/2017,LS-17245,11/27/2017,First Class,Consumer
CA-2016-106341,10/20/2016,LF-17185,10/23/2016,First Class,Consumer
CA-2017-163405,12/21/2017,BN-11515,12/25/2017,Standard Class,Consumer
CA-2017-163405,12/21/2017,BN-11515,12/25/2017,Standard Class,Consumer
CA-2017-127432,1/22/2017,AD-10180,1/27/2017,Standard Class,Home Office
CA-2017-127432,1/22/2017,AD-10180,1/27/2017,Standard Class,Home Office
CA-2017-127432,1/22/2017,AD-10180,1/27/2017,Standard Class,Home Office
CA-2017-127432,1/22/2017,AD-10180,1/27/2017,Standard Class,Home Office
CA-2015-157812,3/22/2015,DB-13210,3/26/2015,Standard Class,Consumer
CA-2015-157812,3/22/2015,DB-13210,3/26/2015,Standard Class,Consumer
CA-2015-157812,3/22/2015,DB-13210,3/26/2015,Standard Class,Consumer
CA-2017-145142,1/23/2017,MC-17605,1/25/2017,First Class,Corporate
US-2016-139486,5/21/2016,LH-17155,5/23/2016,First Class,Consumer
US-2016-139486,5/21/2016,LH-17155,5/23/2016,First Class,Consumer
CA-2015-158792,12/26/2015,BD-11605,01-02-2016,Standard Class,Consumer
CA-2017-113558,10/21/2017,PH-18790,10/26/2017,Standard Class,Home Office
CA-2017-113558,10/21/2017,PH-18790,10/26/2017,Standard Class,Home Office
US-2015-138303,09-03-2015,MG-18145,09-07-2015,Standard Class,Consumer
US-2015-138303,09-03-2015,MG-18145,09-07-2015,Standard Class,Consumer
US-2015-138303,09-03-2015,MG-18145,09-07-2015,Standard Class,Consumer
CA-2015-102848,11-07-2015,KB-16240,11-09-2015,Second Class,Corporate
US-2017-129441,09-07-2017,JC-15340,09-11-2017,Standard Class,Consumer
CA-2016-168753,5/29/2016,RL-19615,06-01-2016,Second Class,Consumer
CA-2016-168753,5/29/2016,RL-19615,06-01-2016,Second Class,Consumer
CA-2016-126613,07-10-2016,AA-10375,7/16/2016,Standard Class,Consumer
US-2017-122637,09-03-2017,EP-13915,09-08-2017,Second Class,Consumer
CA-2015-147851,12-03-2015,MP-17470,12-08-2015,Standard Class,Home Office
CA-2015-134894,12-07-2015,DK-12985,12-11-2015,Standard Class,Consumer
CA-2015-134894,12-07-2015,DK-12985,12-11-2015,Standard Class,Consumer
CA-2014-140795,02-01-2014,BD-11500,02-03-2014,First Class,Consumer
CA-2016-136924,7/14/2016,ES-14080,7/17/2016,First Class,Corporate
US-2015-120161,12/18/2015,LM-17065,12/23/2015,Standard Class,Consumer
CA-2014-103849,05-11-2014,PG-18895,5/16/2014,Standard Class,Consumer
CA-2014-103849,05-11-2014,PG-18895,5/16/2014,Standard Class,Consumer
CA-2014-103849,05-11-2014,PG-18895,5/16/2014,Standard Class,Consumer
CA-2017-162929,11/19/2017,AS-10135,11/22/2017,First Class,Home Office
CA-2017-162929,11/19/2017,AS-10135,11/22/2017,First Class,Home Office
CA-2015-113173,11/15/2015,DK-13225,11/17/2015,Second Class,Corporate
CA-2015-113173,11/15/2015,DK-13225,11/17/2015,Second Class,Corporate
CA-2015-113173,11/15/2015,DK-13225,11/17/2015,Second Class,Corporate
CA-2016-136406,4/15/2016,BD-11320,4/17/2016,Second Class,Consumer
CA-2017-112774,09-11-2017,RC-19960,09-12-2017,First Class,Consumer
CA-2017-101945,11/24/2017,GT-14710,11/28/2017,Standard Class,Consumer
CA-2017-100650,6/29/2017,DK-13225,07-03-2017,Second Class,Corporate
CA-2014-155852,03-03-2014,AJ-10945,03-07-2014,Second Class,Consumer
CA-2016-113243,06-10-2016,OT-18730,6/15/2016,Standard Class,Consumer
CA-2016-113243,06-10-2016,OT-18730,6/15/2016,Standard Class,Consumer
CA-2016-113243,06-10-2016,OT-18730,6/15/2016,Standard Class,Consumer
CA-2017-118731,11/20/2017,LP-17080,11/22/2017,Second Class,Consumer
CA-2017-118731,11/20/2017,LP-17080,11/22/2017,Second Class,Consumer
CA-2014-145576,9/14/2014,CA-12775,9/18/2014,Second Class,Consumer
CA-2014-145576,9/14/2014,CA-12775,9/18/2014,Second Class,Consumer
CA-2015-130736,12-07-2015,JF-15490,12-09-2015,First Class,Consumer
CA-2015-130736,12-07-2015,JF-15490,12-09-2015,First Class,Consumer
CA-2017-137099,12-07-2017,FP-14320,12-10-2017,First Class,Consumer
CA-2017-156951,10-01-2017,EB-13840,10-08-2017,Standard Class,Corporate
CA-2017-156951,10-01-2017,EB-13840,10-08-2017,Standard Class,Corporate
CA-2017-156951,10-01-2017,EB-13840,10-08-2017,Standard Class,Corporate
CA-2017-156951,10-01-2017,EB-13840,10-08-2017,Standard Class,Corporate
CA-2017-164826,12/28/2017,JF-15415,01-04-2018,Standard Class,Consumer
CA-2017-164826,12/28/2017,JF-15415,01-04-2018,Standard Class,Consumer
CA-2017-164826,12/28/2017,JF-15415,01-04-2018,Standard Class,Consumer
CA-2017-164826,12/28/2017,JF-15415,01-04-2018,Standard Class,Consumer
CA-2016-127250,11-03-2016,SF-20200,11-07-2016,Standard Class,Consumer
CA-2015-149713,9/18/2015,TG-21640,9/22/2015,Second Class,Consumer
CA-2015-149713,9/18/2015,TG-21640,9/22/2015,Second Class,Consumer
CA-2015-149713,9/18/2015,TG-21640,9/22/2015,Second Class,Consumer
CA-2017-118640,7/20/2017,CS-11950,7/26/2017,Standard Class,Consumer
CA-2017-118640,7/20/2017,CS-11950,7/26/2017,Standard Class,Consumer
CA-2015-132906,09-10-2015,CC-12145,9/14/2015,Standard Class,Consumer
CA-2017-145233,12-01-2017,DV-13465,12-05-2017,Standard Class,Consumer
CA-2017-145233,12-01-2017,DV-13465,12-05-2017,Standard Class,Consumer
CA-2017-145233,12-01-2017,DV-13465,12-05-2017,Standard Class,Consumer
CA-2017-145233,12-01-2017,DV-13465,12-05-2017,Standard Class,Consumer
CA-2017-145233,12-01-2017,DV-13465,12-05-2017,Standard Class,Consumer
CA-2015-128139,07-03-2015,BD-11725,07-09-2015,Standard Class,Consumer
CA-2015-128139,07-03-2015,BD-11725,07-09-2015,Standard Class,Consumer
US-2016-156986,3/20/2016,ZC-21910,3/24/2016,Standard Class,Consumer
US-2016-156986,3/20/2016,ZC-21910,3/24/2016,Standard Class,Consumer
US-2016-156986,3/20/2016,ZC-21910,3/24/2016,Standard Class,Consumer
US-2016-156986,3/20/2016,ZC-21910,3/24/2016,Standard Class,Consumer
CA-2014-135405,01-09-2014,MS-17830,1/13/2014,Standard Class,Consumer
CA-2014-135405,01-09-2014,MS-17830,1/13/2014,Standard Class,Consumer
CA-2014-131450,08-08-2014,LR-16915,8/15/2014,Standard Class,Consumer
CA-2014-131450,08-08-2014,LR-16915,8/15/2014,Standard Class,Consumer
CA-2014-131450,08-08-2014,LR-16915,8/15/2014,Standard Class,Consumer
CA-2014-131450,08-08-2014,LR-16915,8/15/2014,Standard Class,Consumer
CA-2016-120180,7/14/2016,TP-21130,7/16/2016,First Class,Consumer
US-2016-100720,7/16/2016,CK-12205,7/21/2016,Standard Class,Consumer
US-2016-100720,7/16/2016,CK-12205,7/21/2016,Standard Class,Consumer
US-2016-100720,7/16/2016,CK-12205,7/21/2016,Standard Class,Consumer
CA-2014-149958,3/15/2014,AS-10240,3/19/2014,Standard Class,Consumer
CA-2014-149958,3/15/2014,AS-10240,3/19/2014,Standard Class,Consumer
CA-2014-149958,3/15/2014,AS-10240,3/19/2014,Standard Class,Consumer
CA-2014-149958,3/15/2014,AS-10240,3/19/2014,Standard Class,Consumer
CA-2014-149958,3/15/2014,AS-10240,3/19/2014,Standard Class,Consumer
US-2014-105767,5/23/2014,AR-10510,5/27/2014,Standard Class,Consumer
US-2014-105767,5/23/2014,AR-10510,5/27/2014,Standard Class,Consumer
US-2014-105767,5/23/2014,AR-10510,5/27/2014,Standard Class,Consumer
CA-2016-161816,4/28/2016,NB-18655,05-01-2016,First Class,Corporate
CA-2016-161816,4/28/2016,NB-18655,05-01-2016,First Class,Corporate
CA-2016-121223,09-11-2016,GD-14590,9/13/2016,Second Class,Corporate
CA-2016-121223,09-11-2016,GD-14590,9/13/2016,Second Class,Corporate
CA-2017-138611,11/14/2017,CK-12595,11/17/2017,Second Class,Consumer
CA-2017-138611,11/14/2017,CK-12595,11/17/2017,Second Class,Consumer
CA-2017-117947,8/18/2017,NG-18355,8/23/2017,Second Class,Corporate
CA-2017-117947,8/18/2017,NG-18355,8/23/2017,Second Class,Corporate
CA-2017-117947,8/18/2017,NG-18355,8/23/2017,Second Class,Corporate
CA-2017-117947,8/18/2017,NG-18355,8/23/2017,Second Class,Corporate
CA-2017-117947,8/18/2017,NG-18355,8/23/2017,Second Class,Corporate
US-2014-111171,12/26/2014,CA-12265,12/31/2014,Standard Class,Consumer
CA-2015-138009,11/29/2015,SF-20965,12-03-2015,Standard Class,Corporate
CA-2015-138009,11/29/2015,SF-20965,12-03-2015,Standard Class,Corporate
CA-2015-138009,11/29/2015,SF-20965,12-03-2015,Standard Class,Corporate
CA-2015-138009,11/29/2015,SF-20965,12-03-2015,Standard Class,Corporate
CA-2017-163020,9/15/2017,MO-17800,9/19/2017,Standard Class,Home Office
CA-2017-153787,5/19/2017,AT-10735,5/23/2017,Standard Class,Consumer
CA-2017-133431,12/17/2017,LC-17140,12/21/2017,Standard Class,Consumer
CA-2017-133431,12/17/2017,LC-17140,12/21/2017,Standard Class,Consumer
US-2016-135720,12-11-2016,FM-14380,12/13/2016,Second Class,Consumer
US-2016-135720,12-11-2016,FM-14380,12/13/2016,Second Class,Consumer
US-2016-135720,12-11-2016,FM-14380,12/13/2016,Second Class,Consumer
CA-2017-144694,9/24/2017,BD-11605,9/26/2017,Second Class,Consumer
CA-2017-144694,9/24/2017,BD-11605,9/26/2017,Second Class,Consumer
CA-2015-168004,10-04-2015,DJ-13420,10-09-2015,Second Class,Corporate
US-2016-123470,8/15/2016,ME-17725,8/21/2016,Standard Class,Consumer
US-2016-123470,8/15/2016,ME-17725,8/21/2016,Standard Class,Consumer
CA-2016-115917,5/20/2016,RB-19465,5/25/2016,Standard Class,Home Office
CA-2016-115917,5/20/2016,RB-19465,5/25/2016,Standard Class,Home Office
CA-2016-147067,12/18/2016,JD-16150,12/22/2016,Standard Class,Corporate
CA-2017-167913,7/30/2017,JL-15835,08-03-2017,Second Class,Consumer
CA-2017-167913,7/30/2017,JL-15835,08-03-2017,Second Class,Consumer
